file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt
RMF/HE.RMF..HHE__20250702T054727Z__20250702T054827Z.mseed,HE,RMF ,0,0,0,0,2025-07-02 05:47:32.550000,0.421,2025-07-02 05:47:52.410000,0.584,2025-07-02 05:47:27,2025-07-02 05:48:27
RNF/FN.RNF..HHN__20250702T054730Z__20250702T054830Z.mseed,FN,RNF ,0,0,0,0,2025-07-02 05:47:35.500000,0.926,2025-07-02 05:47:58.310000,0.384,2025-07-02 05:47:30,2025-07-02 05:48:30
OUL/FN.OUL..HHZ__20250702T054731Z__20250702T054831Z.mseed,FN,OUL ,0,0,0,0,2025-07-02 05:47:36.100000,0.81,2025-07-02 05:47:59.270000,0.447,2025-07-02 05:47:31,2025-07-02 05:48:31
VRF/HE.VRF..HHE__20250702T054733Z__20250702T054833Z.mseed,HE,VRF ,0,0,0,0,2025-07-02 05:47:37.670000,0.856,2025-07-02 05:48:03.530000,0.334,2025-07-02 05:47:33,2025-07-02 05:48:33
TOF/HE.TOF..HHZ__20250702T054737Z__20250702T054837Z.mseed,HE,TOF ,0,0,0,0,2025-07-02 05:47:41.390000,0.513,,,2025-07-02 05:47:37,2025-07-02 05:48:37
SGF/FN.SGF..HHE__20250702T054802Z__20250702T054902Z.mseed,FN,SGF ,0,0,0,0,2025-07-02 05:48:07.010000,0.265,2025-07-02 05:48:08.260000,0.17,2025-07-02 05:48:02,2025-07-02 05:49:02
OBF3/HE.OBF3..HHZ__20250702T054810Z__20250702T054910Z.mseed,HE,OBF3,0,0,0,0,2025-07-02 05:48:14.294000,0.231,2025-07-02 05:48:15.504000,0.03,2025-07-02 05:48:10,2025-07-02 05:49:10
NIF/HE.NIF..HHZ__20250702T054816Z__20250702T054916Z.mseed,HE,NIF ,0,0,0,0,2025-07-02 05:48:20.566000,0.226,,,2025-07-02 05:48:16,2025-07-02 05:49:16
HEF/HE.HEF..HHZ__20250703T144141Z__20250703T144241Z.mseed,HE,HEF ,0,0,0,0,2025-07-03 14:41:46.050000,0.899,2025-07-03 14:41:52.660000,0.817,2025-07-03 14:41:41,2025-07-03 14:42:41
KIF/HE.KIF..HHN__20250703T144148Z__20250703T144248Z.mseed,HE,KIF ,0,0,0,0,2025-07-03 14:41:53.800000,0.933,2025-07-03 14:42:06.100000,0.839,2025-07-03 14:41:48,2025-07-03 14:42:48
KMNF/FN.KMNF..HHN__20250703T144154Z__20250703T144254Z.mseed,FN,KMNF,0,0,0,0,2025-07-03 14:41:59.250000,0.906,2025-07-03 14:42:15.660000,0.506,2025-07-03 14:41:54,2025-07-03 14:42:54
KEV/HE.KEV..HHN__20250703T144158Z__20250703T144258Z.mseed,HE,KEV ,0,0,0,0,2025-07-03 14:42:02.100000,0.783,2025-07-03 14:42:22.420000,0.454,2025-07-03 14:41:58,2025-07-03 14:42:58
KLF/FN.KLF..HHZ__20250703T144200Z__20250703T144300Z.mseed,FN,KLF ,0,0,0,0,2025-07-03 14:42:05.650000,0.942,2025-07-03 14:42:27.220000,0.344,2025-07-03 14:42:00,2025-07-03 14:43:00
RAJF/FN.RAJF..HHZ__20250703T144203Z__20250703T144303Z.mseed,FN,RAJF,0,0,0,0,2025-07-03 14:42:08.270000,0.561,2025-07-03 14:42:30.170000,0.213,2025-07-03 14:42:03,2025-07-03 14:43:03
SGF/FN.SGF..HHZ__20250703T144203Z__20250703T144303Z.mseed,FN,SGF ,0,0,0,0,2025-07-03 14:42:08.510000,0.753,2025-07-03 14:42:32.500000,0.209,2025-07-03 14:42:03,2025-07-03 14:43:03
RNF/FN.RNF..HHE__20250703T144213Z__20250703T144313Z.mseed,FN,RNF ,0,0,0,0,2025-07-03 14:42:17.920000,0.001,,,2025-07-03 14:42:13,2025-07-03 14:43:13
VRF/HE.VRF..HHN__20250703T144246Z__20250703T144346Z.mseed,HE,VRF ,0,0,0,0,2025-07-03 14:42:50.540000,0.329,2025-07-03 14:42:52.140000,0.055,2025-07-03 14:42:46,2025-07-03 14:43:46
OBF0/HE.OBF0..HHE__20250703T171901Z__20250703T172001Z.mseed,HE,OBF0,0,0,0,0,2025-07-03 17:19:06.332000,0.932,2025-07-03 17:19:15.782000,0.796,2025-07-03 17:19:01,2025-07-03 17:20:01
OBF8/HE.OBF8..HHN__20250703T171903Z__20250703T172003Z.mseed,HE,OBF8,0,0,0,0,2025-07-03 17:19:08.724000,0.943,2025-07-03 17:19:20.554000,0.359,2025-07-03 17:19:03,2025-07-03 17:20:03
OUF/HE.OUF..HHZ__20250703T171904Z__20250703T172004Z.mseed,HE,OUF ,0,0,0,0,2025-07-03 17:19:09.640000,0.244,2025-07-03 17:19:10.730000,0.288,2025-07-03 17:19:04,2025-07-03 17:20:04
OBF3/HE.OBF3..HHN__20250703T171904Z__20250703T172004Z.mseed,HE,OBF3,0,0,0,0,2025-07-03 17:19:09.856000,0.941,2025-07-03 17:19:22.316000,0.607,2025-07-03 17:19:04,2025-07-03 17:20:04
ALAJF/HE.ALAJF..HHN__20250703T171904Z__20250703T172004Z.mseed,HE,ALAJF,0,0,0,0,2025-07-03 17:19:09.872000,0.922,2025-07-03 17:19:22.392000,0.478,2025-07-03 17:19:04,2025-07-03 17:20:04
OUL/FN.OUL..HHN__20250703T171909Z__20250703T172009Z.mseed,FN,OUL ,0,0,0,0,2025-07-03 17:19:14.810000,0.937,2025-07-03 17:19:30.930000,0.728,2025-07-03 17:19:09,2025-07-03 17:20:09
NIF/HE.NIF..HHE__20250703T171910Z__20250703T172010Z.mseed,HE,NIF ,0,0,0,0,2025-07-03 17:19:15.920000,0.937,2025-07-03 17:19:32.690000,0.574,2025-07-03 17:19:10,2025-07-03 17:20:10
SUF/HE.SUF..HHN__20250703T171910Z__20250703T172010Z.mseed,HE,SUF ,0,0,0,0,2025-07-03 17:19:15.544000,0.812,2025-07-03 17:19:32.094000,0.7,2025-07-03 17:19:10,2025-07-03 17:20:10
VAF/HE.VAF..HHZ__20250703T171913Z__20250703T172013Z.mseed,HE,VAF ,0,0,0,0,2025-07-03 17:19:18.310000,0.906,2025-07-03 17:19:36.530000,0.827,2025-07-03 17:19:13,2025-07-03 17:20:13
KEF/HE.KEF..HHZ__20250703T171918Z__20250703T172018Z.mseed,HE,KEF ,0,0,0,0,2025-07-03 17:19:23.350000,0.927,2025-07-03 17:19:45.500000,0.547,2025-07-03 17:19:18,2025-07-03 17:20:18
KAF/HE.KAF..HHN__20250703T171920Z__20250703T172020Z.mseed,HE,KAF ,0,0,0,0,2025-07-03 17:19:25.400000,0.919,2025-07-03 17:19:49.140000,0.639,2025-07-03 17:19:20,2025-07-03 17:20:20
RMF/HE.RMF..HHZ__20250703T171923Z__20250703T172023Z.mseed,HE,RMF ,0,0,0,0,2025-07-03 17:19:27.716000,0.751,2025-07-03 17:19:56.206000,0.103,2025-07-03 17:19:23,2025-07-03 17:20:23
FIA0/HE.FIA0..HHZ__20250703T171929Z__20250703T172029Z.mseed,HE,FIA0,0,0,0,0,2025-07-03 17:19:33.820000,0.829,2025-07-03 17:20:06.410000,0.295,2025-07-03 17:19:29,2025-07-03 17:20:29
FIA1/HE.FIA1..HHN__20250703T171929Z__20250703T172029Z.mseed,HE,FIA1,0,0,0,0,2025-07-03 17:19:33.830000,0.456,2025-07-03 17:20:06.310000,0.386,2025-07-03 17:19:29,2025-07-03 17:20:29
KPF/HE.KPF..HHN__20250703T171929Z__20250703T172029Z.mseed,HE,KPF ,0,0,0,0,2025-07-03 17:19:34.108000,0.439,,,2025-07-03 17:19:29,2025-07-03 17:20:29
TOF/HE.TOF..HHE__20250703T171953Z__20250703T172053Z.mseed,HE,TOF ,0,0,0,0,2025-07-03 17:19:56.930000,0.306,2025-07-03 17:19:59.660000,0.287,2025-07-03 17:19:53,2025-07-03 17:20:53
NUR/HE.NUR..HHZ__20250704T153059Z__20250704T153159Z.mseed,HE,NUR ,0,0,0,0,2025-07-04 15:31:04.024000,0.945,2025-07-04 15:31:11.174000,0.834,2025-07-04 15:30:59,2025-07-04 15:31:59
MEF/HE.MEF..HHN__20250704T153100Z__20250704T153200Z.mseed,HE,MEF ,0,0,0,0,2025-07-04 15:31:05.670000,0.909,2025-07-04 15:31:14.020000,0.702,2025-07-04 15:31:00,2025-07-04 15:32:00
RSUO/HE.RSUO..HHE__20250704T153100Z__20250704T153200Z.mseed,HE,RSUO,0,0,0,0,2025-07-04 15:31:04.604000,0.005,,,2025-07-04 15:31:00,2025-07-04 15:32:00
KUNI/HE.KUNI..HHE__20250704T153100Z__20250704T153200Z.mseed,HE,KUNI,0,0,0,0,2025-07-04 15:31:04.636000,0.054,,,2025-07-04 15:31:00,2025-07-04 15:32:00
LAUT/HE.LAUT..HHZ__20250704T153101Z__20250704T153201Z.mseed,HE,LAUT,0,0,0,0,2025-07-04 15:31:05.748000,0.001,,,2025-07-04 15:31:01,2025-07-04 15:32:01
HEL1/HE.HEL1..HHZ__20250704T153101Z__20250704T153201Z.mseed,HE,HEL1,0,0,0,0,2025-07-04 15:31:05.282000,0.004,,,2025-07-04 15:31:01,2025-07-04 15:32:01
VJF/HE.VJF..HHN__20250704T153119Z__20250704T153219Z.mseed,HE,VJF ,0,0,0,0,2025-07-04 15:31:23.136000,0.796,2025-07-04 15:31:31.306000,0.089,2025-07-04 15:31:19,2025-07-04 15:32:19
FIA0/HE.FIA0..HHN__20250704T153125Z__20250704T153225Z.mseed,HE,FIA0,0,0,0,0,2025-07-04 15:31:29.610000,0.834,2025-07-04 15:31:36.580000,0.53,2025-07-04 15:31:25,2025-07-04 15:32:25
FIA1/HE.FIA1..HHE__20250704T153125Z__20250704T153225Z.mseed,HE,FIA1,0,0,0,0,2025-07-04 15:31:29.610000,0.849,2025-07-04 15:31:36.600000,0.319,2025-07-04 15:31:25,2025-07-04 15:32:25
TVF/HE.TVF..HHZ__20250704T153128Z__20250704T153228Z.mseed,HE,TVF ,0,0,0,0,2025-07-04 15:31:32.820000,0.003,,,2025-07-04 15:31:28,2025-07-04 15:32:28
KAF/HE.KAF..HHE__20250704T153145Z__20250704T153245Z.mseed,HE,KAF ,0,0,0,0,2025-07-04 15:31:49.600000,0.658,,,2025-07-04 15:31:45,2025-07-04 15:32:45
KEF/HE.KEF..HHE__20250704T153148Z__20250704T153248Z.mseed,HE,KEF ,0,0,0,0,2025-07-04 15:31:52.330000,0.492,2025-07-04 15:31:54.420000,0.328,2025-07-04 15:31:48,2025-07-04 15:32:48
OBF8/HE.OBF8..HHZ__20250705T045049Z__20250705T045149Z.mseed,HE,OBF8,0,0,0,0,2025-07-05 04:50:54.428000,0.942,2025-07-05 04:51:12.538000,0.553,2025-07-05 04:50:49,2025-07-05 04:51:49
OBF0/HE.OBF0..HHZ__20250705T045054Z__20250705T045154Z.mseed,HE,OBF0,0,0,0,0,2025-07-05 04:50:59.576000,0.861,2025-07-05 04:51:21.566000,0.364,2025-07-05 04:50:54,2025-07-05 04:51:54
VAF/HE.VAF..HHZ__20250705T045058Z__20250705T045158Z.mseed,HE,VAF ,0,0,0,0,2025-07-05 04:51:03.400000,0.936,2025-07-05 04:51:28.640000,0.512,2025-07-05 04:50:58,2025-07-05 04:51:58
TOF/HE.TOF..HHE__20250705T045102Z__20250705T045202Z.mseed,HE,TOF ,0,0,0,0,2025-07-05 04:51:07.630000,0.569,2025-07-05 04:51:36.870000,0.033,2025-07-05 04:51:02,2025-07-05 04:52:02
OBF3/HE.OBF3..HHZ__20250705T045121Z__20250705T045221Z.mseed,HE,OBF3,0,0,0,0,2025-07-05 04:51:25.588000,0.311,2025-07-05 04:51:27.468000,0.797,2025-07-05 04:51:21,2025-07-05 04:52:21
OUL/FN.OUL..HHE__20250705T045136Z__20250705T045236Z.mseed,FN,OUL ,0,0,0,0,2025-07-05 04:51:38.870000,0.422,2025-07-05 04:51:44.590000,0.653,2025-07-05 04:51:36,2025-07-05 04:52:36
AAL/UP.AAL..HHN__20250705T153402Z__20250705T153502Z.mseed,UP,AAL ,0,0,0,0,2025-07-05 15:34:07.970000,0.917,,,2025-07-05 15:34:02,2025-07-05 15:35:02
RAF/HE.RAF..HHZ__20250705T153445Z__20250705T153545Z.mseed,HE,RAF ,0,0,0,0,2025-07-05 15:34:49.420000,0.084,,,2025-07-05 15:34:45,2025-07-05 15:35:45
KPF/HE.KPF..HHE__20250705T153452Z__20250705T153552Z.mseed,HE,KPF ,0,0,0,0,2025-07-05 15:34:56.156000,0.106,,,2025-07-05 15:34:52,2025-07-05 15:35:52
RAF/HE.RAF..HHZ__20250705T220610Z__20250705T220710Z.mseed,HE,RAF ,0,0,0,0,2025-07-05 22:06:15.020000,0.815,2025-07-05 22:06:25.490000,0.755,2025-07-05 22:06:10,2025-07-05 22:07:10
MEF/HE.MEF..HHE__20250705T220628Z__20250705T220728Z.mseed,HE,MEF ,0,0,0,0,2025-07-05 22:06:32.570000,0.054,,,2025-07-05 22:06:28,2025-07-05 22:07:28
AAL/UP.AAL..HHN__20250705T220631Z__20250705T220731Z.mseed,UP,AAL ,0,0,0,0,2025-07-05 22:06:35.610000,0.401,,,2025-07-05 22:06:31,2025-07-05 22:07:31
NUR/HE.NUR..HHZ__20250705T220632Z__20250705T220732Z.mseed,HE,NUR ,0,0,0,0,2025-07-05 22:06:36.980000,0.096,,,2025-07-05 22:06:32,2025-07-05 22:07:32
KPF/HE.KPF..HHN__20250705T220643Z__20250705T220743Z.mseed,HE,KPF ,0,0,0,0,2025-07-05 22:06:47.948000,0.544,,,2025-07-05 22:06:43,2025-07-05 22:07:43
KPF/HE.KPF..HHN__20250705T220643Z__20250705T220743Z.mseed,HE,KPF ,0,0,0,0,2025-07-05 22:07:55.968000,0.014,,,2025-07-05 22:06:43,2025-07-05 22:07:43
FIA0/HE.FIA0..HHZ__20250705T220701Z__20250705T220801Z.mseed,HE,FIA0,0,0,0,0,2025-07-05 22:07:06.030000,0.006,,,2025-07-05 22:07:01,2025-07-05 22:08:01
FIA1/HE.FIA1..HHN__20250705T220701Z__20250705T220801Z.mseed,HE,FIA1,0,0,0,0,2025-07-05 22:07:06.030000,0.046,,,2025-07-05 22:07:01,2025-07-05 22:08:01
KEF/HE.KEF..HHN__20250705T220703Z__20250705T220803Z.mseed,HE,KEF ,0,0,0,0,2025-07-05 22:07:07.960000,0.122,,,2025-07-05 22:07:03,2025-07-05 22:08:03
KEV/HE.KEV..HHN__20250708T015406Z__20250708T015506Z.mseed,HE,KEV ,0,0,0,0,2025-07-08 01:54:11.210000,0.947,2025-07-08 01:54:22.920000,0.858,2025-07-08 01:54:06,2025-07-08 01:55:06
KMNF/FN.KMNF..HHZ__20250708T015410Z__20250708T015510Z.mseed,FN,KMNF,0,0,0,0,2025-07-08 01:54:15.550000,0.958,2025-07-08 01:54:30.620000,0.762,2025-07-08 01:54:10,2025-07-08 01:55:10
HEF/HE.HEF..HHZ__20250708T015414Z__20250708T015514Z.mseed,HE,HEF ,0,0,0,0,2025-07-08 01:54:19.960000,0.92,2025-07-08 01:54:39.760000,0.467,2025-07-08 01:54:14,2025-07-08 01:55:14
KIF/HE.KIF..HHZ__20250708T015415Z__20250708T015515Z.mseed,HE,KIF ,0,0,0,0,2025-07-08 01:54:20.480000,0.925,2025-07-08 01:54:39.340000,0.721,2025-07-08 01:54:15,2025-07-08 01:55:15
RAJF/FN.RAJF..HHZ__20250708T015423Z__20250708T015523Z.mseed,FN,RAJF,0,0,0,0,2025-07-08 01:54:27.500000,0.806,2025-07-08 01:54:35.820000,0.107,2025-07-08 01:54:23,2025-07-08 01:55:23
SGF/FN.SGF..HHN__20250708T015430Z__20250708T015530Z.mseed,FN,SGF ,0,0,0,0,2025-07-08 01:54:34.650000,0.769,2025-07-08 01:55:05.090000,0.386,2025-07-08 01:54:30,2025-07-08 01:55:30
KLF/FN.KLF..HHN__20250708T015431Z__20250708T015531Z.mseed,FN,KLF ,0,0,0,0,2025-07-08 01:54:35.180000,0.158,,,2025-07-08 01:54:31,2025-07-08 01:55:31
VRF/HE.VRF..HHZ__20250708T015435Z__20250708T015535Z.mseed,HE,VRF ,0,0,0,0,2025-07-08 01:54:39.120000,0.837,2025-07-08 01:54:45.690000,0.04,2025-07-08 01:54:35,2025-07-08 01:55:35
OBF0/HE.OBF0..HHE__20250709T022602Z__20250709T022702Z.mseed,HE,OBF0,0,0,0,0,2025-07-09 02:26:07.404000,0.878,2025-07-09 02:26:24.974000,0.373,2025-07-09 02:26:02,2025-07-09 02:27:02
OBF3/HE.OBF3..HHN__20250709T022605Z__20250709T022705Z.mseed,HE,OBF3,0,0,0,0,2025-07-09 02:26:10.976000,0.2,,,2025-07-09 02:26:05,2025-07-09 02:27:05
OBF8/HE.OBF8..HHE__20250709T022609Z__20250709T022709Z.mseed,HE,OBF8,0,0,0,0,2025-07-09 02:26:13.356000,0.056,,,2025-07-09 02:26:09,2025-07-09 02:27:09
VAF/HE.VAF..HHN__20250709T022609Z__20250709T022709Z.mseed,HE,VAF ,0,0,0,0,2025-07-09 02:26:14.600000,0.813,2025-07-09 02:26:36.500000,0.771,2025-07-09 02:26:09,2025-07-09 02:27:09
TOF/HE.TOF..HHE__20250709T022639Z__20250709T022739Z.mseed,HE,TOF ,0,0,0,0,2025-07-09 02:26:43.440000,0.521,2025-07-09 02:26:45.030000,0.6,2025-07-09 02:26:39,2025-07-09 02:27:39
OBF8/HE.OBF8..HHZ__20250710T233941Z__20250710T234041Z.mseed,HE,OBF8,0,0,0,0,2025-07-10 23:39:45.332000,0.476,,,2025-07-10 23:39:41,2025-07-10 23:40:41
VAF/HE.VAF..HHZ__20250710T233941Z__20250710T234041Z.mseed,HE,VAF ,0,0,0,0,2025-07-10 23:39:46.220000,0.769,2025-07-10 23:40:09.410000,0.284,2025-07-10 23:39:41,2025-07-10 23:40:41
OBF0/HE.OBF0..HHZ__20250710T234016Z__20250710T234116Z.mseed,HE,OBF0,0,0,0,0,2025-07-10 23:40:20.014000,0.548,,,2025-07-10 23:40:16,2025-07-10 23:41:16
KPF/HE.KPF..HHE__20250710T234025Z__20250710T234125Z.mseed,HE,KPF ,0,0,0,0,2025-07-10 23:40:29.426000,0.423,2025-07-10 23:40:30.686000,0.534,2025-07-10 23:40:25,2025-07-10 23:41:25
TOF/HE.TOF..HHN__20250710T234031Z__20250710T234131Z.mseed,HE,TOF ,0,0,0,0,2025-07-10 23:40:35.790000,0.087,,,2025-07-10 23:40:31,2025-07-10 23:41:31
KEF/HE.KEF..HHE__20250710T234042Z__20250710T234142Z.mseed,HE,KEF ,0,0,0,0,2025-07-10 23:40:46.290000,0.306,2025-07-10 23:40:48.030000,0.558,2025-07-10 23:40:42,2025-07-10 23:41:42
RAF/HE.RAF..HHE__20250710T234044Z__20250710T234144Z.mseed,HE,RAF ,0,0,0,0,2025-07-10 23:40:48.500000,0.692,,,2025-07-10 23:40:44,2025-07-10 23:41:44
SUF/HE.SUF..HHZ__20250710T234049Z__20250710T234149Z.mseed,HE,SUF ,0,0,0,0,2025-07-10 23:40:53.172000,0.01,,,2025-07-10 23:40:49,2025-07-10 23:41:49
OBF8/HE.OBF8..HHZ__20250711T140013Z__20250711T140113Z.mseed,HE,OBF8,0,0,0,0,2025-07-11 14:00:18.500000,0.246,2025-07-11 14:00:30.890000,0.232,2025-07-11 14:00:13,2025-07-11 14:01:13
OBF0/HE.OBF0..HHN__20250711T140017Z__20250711T140117Z.mseed,HE,OBF0,0,0,0,0,2025-07-11 14:00:22.296000,0.906,2025-07-11 14:00:37.246000,0.332,2025-07-11 14:00:17,2025-07-11 14:01:17
OBF3/HE.OBF3..HHE__20250711T140019Z__20250711T140119Z.mseed,HE,OBF3,0,0,0,0,2025-07-11 14:00:24.520000,0.771,2025-07-11 14:00:41.120000,0.405,2025-07-11 14:00:19,2025-07-11 14:01:19
TOF/HE.TOF..HHZ__20250711T140045Z__20250711T140145Z.mseed,HE,TOF ,0,0,0,0,2025-07-11 14:00:49.520000,0.316,,,2025-07-11 14:00:45,2025-07-11 14:01:45
OUL/FN.OUL..HHZ__20250711T140050Z__20250711T140150Z.mseed,FN,OUL ,0,0,0,0,2025-07-11 14:00:55.650000,0.36,,,2025-07-11 14:00:50,2025-07-11 14:01:50
VAF/HE.VAF..HHE__20250711T140102Z__20250711T140202Z.mseed,HE,VAF ,0,0,0,0,2025-07-11 14:01:06.880000,0.002,,,2025-07-11 14:01:02,2025-07-11 14:02:02
RANF/FN.RANF..HHE__20250711T140107Z__20250711T140207Z.mseed,FN,RANF,0,0,0,0,2025-07-11 14:01:12.030000,0.079,,,2025-07-11 14:01:07,2025-07-11 14:02:07
RNF/FN.RNF..HHE__20250711T140110Z__20250711T140210Z.mseed,FN,RNF ,0,0,0,0,2025-07-11 14:01:14.240000,0.177,,,2025-07-11 14:01:10,2025-07-11 14:02:10
MSF/FN.MSF..HHZ__20250713T191950Z__20250713T192050Z.mseed,FN,MSF ,0,0,0,0,2025-07-13 19:19:55.510000,0.914,2025-07-13 19:19:59.670000,0.875,2025-07-13 19:19:50,2025-07-13 19:20:50
OLKF/FN.OLKF..HHZ__20250713T191951Z__20250713T192051Z.mseed,FN,OLKF,0,0,0,0,2025-07-13 19:19:56.200000,0.947,2025-07-13 19:20:00.970000,0.868,2025-07-13 19:19:51,2025-07-13 19:20:51
RANF/FN.RANF..HHE__20250713T192005Z__20250713T192105Z.mseed,FN,RANF,0,0,0,0,2025-07-13 19:20:10.160000,0.806,2025-07-13 19:20:24.550000,0.812,2025-07-13 19:20:05,2025-07-13 19:21:05
RNF/FN.RNF..HHZ__20250713T192011Z__20250713T192111Z.mseed,FN,RNF ,0,0,0,0,2025-07-13 19:20:16.950000,0.808,2025-07-13 19:20:37.300000,0.74,2025-07-13 19:20:11,2025-07-13 19:21:11
VRF/HE.VRF..HHZ__20250713T192014Z__20250713T192114Z.mseed,HE,VRF ,0,0,0,0,2025-07-13 19:20:19.960000,0.706,2025-07-13 19:20:42.110000,0.325,2025-07-13 19:20:14,2025-07-13 19:21:14
OUL/FN.OUL..HHE__20250713T192015Z__20250713T192115Z.mseed,FN,OUL ,0,0,0,0,2025-07-13 19:20:20.830000,0.842,2025-07-13 19:20:43.550000,0.246,2025-07-13 19:20:15,2025-07-13 19:21:15
SGF/FN.SGF..HHN__20250713T192016Z__20250713T192116Z.mseed,FN,SGF ,0,0,0,0,2025-07-13 19:20:20.330000,0.656,2025-07-13 19:20:44.900000,0.104,2025-07-13 19:20:16,2025-07-13 19:21:16
OBF3/HE.OBF3..HHN__20250713T192023Z__20250713T192123Z.mseed,HE,OBF3,0,0,0,0,2025-07-13 19:20:27.930000,0.585,,,2025-07-13 19:20:23,2025-07-13 19:21:23
RMF/HE.RMF..HHE__20250713T192038Z__20250713T192138Z.mseed,HE,RMF ,0,0,0,0,2025-07-13 19:20:42.252000,0.534,2025-07-13 19:20:43.652000,0.579,2025-07-13 19:20:38,2025-07-13 19:21:38
TOF/HE.TOF..HHN__20250713T192046Z__20250713T192146Z.mseed,HE,TOF ,0,0,0,0,2025-07-13 19:20:50.290000,0.883,2025-07-13 19:21:04.900000,0.321,2025-07-13 19:20:46,2025-07-13 19:21:46
RAJF/FN.RAJF..HHE__20250713T192054Z__20250713T192154Z.mseed,FN,RAJF,0,0,0,0,2025-07-13 19:20:58.730000,0.14,,,2025-07-13 19:20:54,2025-07-13 19:21:54
NIF/HE.NIF..HHN__20250713T192100Z__20250713T192200Z.mseed,HE,NIF ,0,0,0,0,2025-07-13 19:21:04.436000,0.84,,,2025-07-13 19:21:00,2025-07-13 19:22:00
SUF/HE.SUF..HHN__20250713T192122Z__20250713T192222Z.mseed,HE,SUF ,0,0,0,0,2025-07-13 19:21:26.408000,0.22,,,2025-07-13 19:21:22,2025-07-13 19:22:22
KIF/HE.KIF..HHN__20250714T045813Z__20250714T045913Z.mseed,HE,KIF ,0,0,0,0,2025-07-14 04:58:18.200000,0.913,2025-07-14 04:58:39.550000,0.322,2025-07-14 04:58:13,2025-07-14 04:59:13
HEF/HE.HEF..HHZ__20250714T045829Z__20250714T045929Z.mseed,HE,HEF ,0,0,0,0,2025-07-14 04:58:34.260000,0.854,2025-07-14 04:59:14.380000,0.603,2025-07-14 04:58:29,2025-07-14 04:59:29
KEV/HE.KEV..HHZ__20250714T045833Z__20250714T045933Z.mseed,HE,KEV ,0,0,0,0,2025-07-14 04:58:38.240000,0.798,2025-07-14 04:58:45.160000,0.055,2025-07-14 04:58:33,2025-07-14 04:59:33
KMNF/FN.KMNF..HHE__20250714T045836Z__20250714T045936Z.mseed,FN,KMNF,0,0,0,0,2025-07-14 04:58:41,0.857,2025-07-14 04:59:19.410000,0.448,2025-07-14 04:58:36,2025-07-14 04:59:36
KLF/FN.KLF..HHE__20250714T045842Z__20250714T045942Z.mseed,FN,KLF ,0,0,0,0,2025-07-14 04:58:47.700000,0.828,,,2025-07-14 04:58:42,2025-07-14 04:59:42
RAJF/FN.RAJF..HHN__20250714T045846Z__20250714T045946Z.mseed,FN,RAJF,0,0,0,0,2025-07-14 04:58:50.650000,0.45,2025-07-14 04:59:02.420000,0.042,2025-07-14 04:58:46,2025-07-14 04:59:46
KLF/FN.KLF..HHE__20250714T045937Z__20250714T050037Z.mseed,FN,KLF ,0,0,0,0,2025-07-14 04:59:41.610000,0.57,2025-07-14 04:59:45.150000,0.382,2025-07-14 04:59:37,2025-07-14 05:00:37
VJF/HE.VJF..HHE__20250715T001525Z__20250715T001625Z.mseed,HE,VJF ,0,0,0,0,2025-07-15 00:15:30.672000,0.956,2025-07-15 00:15:32.402000,0.893,2025-07-15 00:15:25,2025-07-15 00:16:25
RUF/HE.RUF..HHZ__20250715T001545Z__20250715T001645Z.mseed,HE,RUF ,0,0,0,0,2025-07-15 00:15:49.212000,0.749,2025-07-15 00:16:10.962000,0.086,2025-07-15 00:15:45,2025-07-15 00:16:45
FIA0/HE.FIA0..HHE__20250715T001545Z__20250715T001645Z.mseed,HE,FIA0,0,0,0,0,2025-07-15 00:15:50.010000,0.906,2025-07-15 00:16:06.710000,0.405,2025-07-15 00:15:45,2025-07-15 00:16:45
FIA1/HE.FIA1..HHZ__20250715T001545Z__20250715T001645Z.mseed,HE,FIA1,0,0,0,0,2025-07-15 00:15:50.160000,0.658,2025-07-15 00:16:06.930000,0.427,2025-07-15 00:15:45,2025-07-15 00:16:45
HEL1/HE.HEL1..HHE__20250715T001603Z__20250715T001703Z.mseed,HE,HEL1,0,0,0,0,2025-07-15 00:16:07.812000,0.01,,,2025-07-15 00:16:03,2025-07-15 00:17:03
LAUT/HE.LAUT..HHN__20250715T001604Z__20250715T001704Z.mseed,HE,LAUT,0,0,0,0,2025-07-15 00:16:09.140000,0.231,,,2025-07-15 00:16:04,2025-07-15 00:17:04
MEF/HE.MEF..HHN__20250715T001610Z__20250715T001710Z.mseed,HE,MEF ,0,0,0,0,2025-07-15 00:16:14.710000,0.822,2025-07-15 00:16:16.570000,0.409,2025-07-15 00:16:10,2025-07-15 00:17:10
KAF/HE.KAF..HHE__20250715T001618Z__20250715T001718Z.mseed,HE,KAF ,0,0,0,0,2025-07-15 00:16:22.170000,0.508,,,2025-07-15 00:16:18,2025-07-15 00:17:18
KIF/HE.KIF..HHE__20250715T051629Z__20250715T051729Z.mseed,HE,KIF ,0,0,0,0,2025-07-15 05:16:34.780000,0.923,2025-07-15 05:16:56.530000,0.685,2025-07-15 05:16:29,2025-07-15 05:17:29
HEF/HE.HEF..HHN__20250715T051645Z__20250715T051745Z.mseed,HE,HEF ,0,0,0,0,2025-07-15 05:16:50.920000,0.822,2025-07-15 05:17:31.070000,0.245,2025-07-15 05:16:45,2025-07-15 05:17:45
