file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
KUNI/HE.KUNI..HHZ__20250116T163519Z__20250116T163619Z.mseed,HE,KUNI,0,0,0,0,2025-01-16 16:35:23.842000,0.522,,,2025-01-16 16:35:19.000000,2025-01-16 16:36:19.000000,eqcct_explosions_th0_1/20250116T163519Z_20250116T163619Z/KUNI_outputs/X_prediction_results.csv
KEF/HE.KEF..HHN__20250116T163519Z__20250116T163619Z.mseed,HE,KEF,0,0,0,0,2025-01-16 16:35:24.180000,0.894,2025-01-16 16:35:58.160000,0.1,2025-01-16 16:35:19.000000,2025-01-16 16:36:19.000000,eqcct_explosions_th0_1/20250116T163519Z_20250116T163619Z/KEF_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHZ__20250116T163522Z__20250116T163622Z.mseed,HE,HEL5,0,0,0,0,2025-01-16 16:35:26.180000,0.105,,,2025-01-16 16:35:22.000000,2025-01-16 16:36:22.000000,eqcct_explosions_th0_1/20250116T163522Z_20250116T163622Z/HEL5_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHN__20250116T163523Z__20250116T163623Z.mseed,HE,TRE03,0,0,0,0,2025-01-16 16:35:27.180000,0.603,,,2025-01-16 16:35:23.000000,2025-01-16 16:36:23.000000,eqcct_explosions_th0_1/20250116T163523Z_20250116T163623Z/TRE03_outputs/X_prediction_results.csv
MEF/HE.MEF..HHN__20250116T163523Z__20250116T163623Z.mseed,HE,MEF,0,0,0,0,2025-01-16 16:35:27.990000,0.489,,,2025-01-16 16:35:23.000000,2025-01-16 16:36:23.000000,eqcct_explosions_th0_1/20250116T163523Z_20250116T163623Z/MEF_outputs/X_prediction_results.csv
RMF/HE.RMF..HHN__20250116T163527Z__20250116T163627Z.mseed,HE,RMF,0,0,0,0,2025-01-16 16:35:31.032000,0.722,,,2025-01-16 16:35:27.000000,2025-01-16 16:36:27.000000,eqcct_explosions_th0_1/20250116T163527Z_20250116T163627Z/RMF_outputs/X_prediction_results.csv
KJNF/HE.KJNF..CHZ__20250116T163530Z__20250116T163630Z.mseed,HE,KJNF,0,0,0,0,2025-01-16 16:35:34.470000,0.665,,,2025-01-16 16:35:30.000000,2025-01-16 16:36:30.000000,eqcct_explosions_th0_1/20250116T163530Z_20250116T163630Z/KJNF_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHE__20250116T163546Z__20250116T163646Z.mseed,HE,HEL1,0,0,0,0,2025-01-16 16:35:50.420000,0.674,2025-01-16 16:36:01.340000,0.2,2025-01-16 16:35:46.000000,2025-01-16 16:36:46.000000,eqcct_explosions_th0_1/20250116T163546Z_20250116T163646Z/HEL1_outputs/X_prediction_results.csv
TOF/HE.TOF..HHE__20250117T081642Z__20250117T081742Z.mseed,HE,TOF,0,0,0,0,2025-01-17 08:16:47.880000,0.889,2025-01-17 08:16:57.940000,0.63,2025-01-17 08:16:42.000000,2025-01-17 08:17:42.000000,eqcct_explosions_th0_1/20250117T081642Z_20250117T081742Z/TOF_outputs/X_prediction_results.csv
KLF/FN.KLF..HHE__20250117T081644Z__20250117T081744Z.mseed,FN,KLF,0,0,0,0,2025-01-17 08:16:49.270000,0.645,2025-01-17 08:16:59.220000,0.442,2025-01-17 08:16:44.000000,2025-01-17 08:17:44.000000,eqcct_explosions_th0_1/20250117T081644Z_20250117T081744Z/KLF_outputs/X_prediction_results.csv
RANF/FN.RANF..BHE__20250117T081646Z__20250117T081746Z.mseed,FN,RANF,0,0,0,0,2025-01-17 08:16:51.750000,0.884,2025-01-17 08:17:05.100000,0.325,2025-01-17 08:16:46.000000,2025-01-17 08:17:46.000000,eqcct_explosions_th0_1/20250117T081646Z_20250117T081746Z/RANF_outputs/X_prediction_results.csv
KU2/HE.KU2..SHE__20250117T081657Z__20250117T081757Z.mseed,HE,KU2,0,0,0,0,2025-01-17 08:17:02.980000,0.712,2025-01-17 08:17:22.970000,0.108,2025-01-17 08:16:57.000000,2025-01-17 08:17:57.000000,eqcct_explosions_th0_1/20250117T081657Z_20250117T081757Z/KU2_outputs/X_prediction_results.csv
OLKF/FN.OLKF..HHN__20250117T081701Z__20250117T081801Z.mseed,FN,OLKF,0,0,0,0,2025-01-17 08:17:05.260000,0.558,2025-01-17 08:17:28.020000,0.541,2025-01-17 08:17:01.000000,2025-01-17 08:18:01.000000,eqcct_explosions_th0_1/20250117T081701Z_20250117T081801Z/OLKF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHN__20250117T081703Z__20250117T081803Z.mseed,HE,HEF,0,0,0,0,2025-01-17 08:17:08.980000,0.666,2025-01-17 08:17:33.340000,0.349,2025-01-17 08:17:03.000000,2025-01-17 08:18:03.000000,eqcct_explosions_th0_1/20250117T081703Z_20250117T081803Z/HEF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHE__20250117T081704Z__20250117T081804Z.mseed,HE,OBF3,0,0,0,0,2025-01-17 08:17:09.052000,0.505,2025-01-17 08:17:31.602000,0.211,2025-01-17 08:17:04.000000,2025-01-17 08:18:04.000000,eqcct_explosions_th0_1/20250117T081704Z_20250117T081804Z/OBF3_outputs/X_prediction_results.csv
KU6/HE.KU6..HHE__20250117T081705Z__20250117T081805Z.mseed,HE,KU6,0,0,0,0,2025-01-17 08:17:10.440000,0.872,2025-01-17 08:17:36.810000,0.17,2025-01-17 08:17:05.000000,2025-01-17 08:18:05.000000,eqcct_explosions_th0_1/20250117T081705Z_20250117T081805Z/KU6_outputs/X_prediction_results.csv
VRF/HE.VRF..HHN__20250117T081706Z__20250117T081806Z.mseed,HE,VRF,0,0,0,0,2025-01-17 08:17:10.780000,0.901,,,2025-01-17 08:17:06.000000,2025-01-17 08:18:06.000000,eqcct_explosions_th0_1/20250117T081706Z_20250117T081806Z/VRF_outputs/X_prediction_results.csv
KU1/HE.KU1..SHZ__20250117T081707Z__20250117T081807Z.mseed,HE,KU1,0,0,0,0,2025-01-17 08:17:11.160000,0.658,2025-01-17 08:17:38.620000,0.517,2025-01-17 08:17:07.000000,2025-01-17 08:18:07.000000,eqcct_explosions_th0_1/20250117T081707Z_20250117T081807Z/KU1_outputs/X_prediction_results.csv
RAJF/FN.RAJF..BHZ__20250117T081736Z__20250117T081836Z.mseed,FN,RAJF,0,0,0,0,2025-01-17 08:17:40.950000,0.108,2025-01-17 08:17:42.320000,0.205,2025-01-17 08:17:36.000000,2025-01-17 08:18:36.000000,eqcct_explosions_th0_1/20250117T081736Z_20250117T081836Z/RAJF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..SHN__20250117T081737Z__20250117T081837Z.mseed,HE,OBF0,0,0,0,0,2025-01-17 08:17:41.600000,0.497,,,2025-01-17 08:17:37.000000,2025-01-17 08:18:37.000000,eqcct_explosions_th0_1/20250117T081737Z_20250117T081837Z/OBF0_outputs/X_prediction_results.csv
RUF/HE.RUF..HHE__20250117T094346Z__20250117T094446Z.mseed,HE,RUF,0,0,0,0,2025-01-17 09:43:51.128000,0.677,2025-01-17 09:43:58.498000,0.42,2025-01-17 09:43:46.000000,2025-01-17 09:44:46.000000,eqcct_explosions_th0_1/20250117T094346Z_20250117T094446Z/RUF_outputs/X_prediction_results.csv
VJF/HE.VJF..HHE__20250117T094359Z__20250117T094459Z.mseed,HE,VJF,0,0,0,0,2025-01-17 09:44:04.448000,0.526,2025-01-17 09:44:21.918000,0.155,2025-01-17 09:43:59.000000,2025-01-17 09:44:59.000000,eqcct_explosions_th0_1/20250117T094359Z_20250117T094459Z/VJF_outputs/X_prediction_results.csv
KY17/HE.KY17..CHN__20250117T094401Z__20250117T094501Z.mseed,HE,KY17,0,0,0,0,2025-01-17 09:44:06.472000,0.737,2025-01-17 09:44:24.692000,0.349,2025-01-17 09:44:01.000000,2025-01-17 09:45:01.000000,eqcct_explosions_th0_1/20250117T094401Z_20250117T094501Z/KY17_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHZ__20250117T094409Z__20250117T094509Z.mseed,HE,FIA0,0,0,0,0,2025-01-17 09:44:14.740000,0.666,,,2025-01-17 09:44:09.000000,2025-01-17 09:45:09.000000,eqcct_explosions_th0_1/20250117T094409Z_20250117T094509Z/FIA0_outputs/X_prediction_results.csv
FIA1/HE.FIA1..HHE__20250117T094409Z__20250117T094509Z.mseed,HE,FIA1,0,0,0,0,2025-01-17 09:44:14.770000,0.673,,,2025-01-17 09:44:09.000000,2025-01-17 09:45:09.000000,eqcct_explosions_th0_1/20250117T094409Z_20250117T094509Z/FIA1_outputs/X_prediction_results.csv
LOVF/HE.LOVF..CHZ__20250117T094410Z__20250117T094510Z.mseed,HE,LOVF,0,0,0,0,2025-01-17 09:44:14.180000,0.62,2025-01-17 09:44:40.190000,0.178,2025-01-17 09:44:10.000000,2025-01-17 09:45:10.000000,eqcct_explosions_th0_1/20250117T094410Z_20250117T094510Z/LOVF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHN__20250117T094410Z__20250117T094510Z.mseed,HE,JOF,0,0,0,0,2025-01-17 09:44:15.680000,0.863,,,2025-01-17 09:44:10.000000,2025-01-17 09:45:10.000000,eqcct_explosions_th0_1/20250117T094410Z_20250117T094510Z/JOF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250117T094412Z__20250117T094512Z.mseed,HE,KAF,0,0,0,0,2025-01-17 09:44:17.120000,0.777,,,2025-01-17 09:44:12.000000,2025-01-17 09:45:12.000000,eqcct_explosions_th0_1/20250117T094412Z_20250117T094512Z/KAF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHN__20250117T094412Z__20250117T094512Z.mseed,HE,PVF,0,0,0,0,2025-01-17 09:44:17.384000,0.864,,,2025-01-17 09:44:12.000000,2025-01-17 09:45:12.000000,eqcct_explosions_th0_1/20250117T094412Z_20250117T094512Z/PVF_outputs/X_prediction_results.csv
MEF/HE.MEF..HHN__20250117T113650Z__20250117T113750Z.mseed,HE,MEF,0,0,0,0,2025-01-17 11:36:55.800000,0.873,2025-01-17 11:36:57.150000,0.844,2025-01-17 11:36:50.000000,2025-01-17 11:37:50.000000,eqcct_explosions_th0_1/20250117T113650Z_20250117T113750Z/MEF_outputs/X_prediction_results.csv
KUNI/HE.KUNI..HHN__20250117T113652Z__20250117T113752Z.mseed,HE,KUNI,0,0,0,0,2025-01-17 11:36:57.592000,0.947,2025-01-17 11:37:00.062000,0.696,2025-01-17 11:36:52.000000,2025-01-17 11:37:52.000000,eqcct_explosions_th0_1/20250117T113652Z_20250117T113752Z/KUNI_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHE__20250117T113652Z__20250117T113752Z.mseed,HE,HEL5,0,0,0,0,2025-01-17 11:36:57.160000,0.846,,,2025-01-17 11:36:52.000000,2025-01-17 11:37:52.000000,eqcct_explosions_th0_1/20250117T113652Z_20250117T113752Z/HEL5_outputs/X_prediction_results.csv
LAUT/HE.LAUT..HHN__20250117T113652Z__20250117T113752Z.mseed,HE,LAUT,0,0,0,0,2025-01-17 11:36:57.452000,0.957,2025-01-17 11:36:59.912000,0.872,2025-01-17 11:36:52.000000,2025-01-17 11:37:52.000000,eqcct_explosions_th0_1/20250117T113652Z_20250117T113752Z/LAUT_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHN__20250117T113652Z__20250117T113752Z.mseed,HE,HEL1,0,0,0,0,2025-01-17 11:36:57.452000,0.91,2025-01-17 11:36:59.932000,0.801,2025-01-17 11:36:52.000000,2025-01-17 11:37:52.000000,eqcct_explosions_th0_1/20250117T113652Z_20250117T113752Z/HEL1_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHE__20250117T113654Z__20250117T113754Z.mseed,HE,VUOS,0,0,0,0,2025-01-17 11:36:59.820000,0.899,2025-01-17 11:37:03.660000,0.328,2025-01-17 11:36:54.000000,2025-01-17 11:37:54.000000,eqcct_explosions_th0_1/20250117T113654Z_20250117T113754Z/VUOS_outputs/X_prediction_results.csv
NUR/HE.NUR..HHZ__20250117T113654Z__20250117T113754Z.mseed,HE,NUR,0,0,0,0,2025-01-17 11:36:59.260000,0.959,2025-01-17 11:37:02.970000,0.793,2025-01-17 11:36:54.000000,2025-01-17 11:37:54.000000,eqcct_explosions_th0_1/20250117T113654Z_20250117T113754Z/NUR_outputs/X_prediction_results.csv
PVF/HE.PVF..CHN__20250117T113702Z__20250117T113802Z.mseed,HE,PVF,0,0,0,0,2025-01-17 11:37:07.540000,0.82,2025-01-17 11:37:17.130000,0.446,2025-01-17 11:37:02.000000,2025-01-17 11:38:02.000000,eqcct_explosions_th0_1/20250117T113702Z_20250117T113802Z/PVF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHZ__20250117T113716Z__20250117T113816Z.mseed,HE,FIA0,0,0,0,0,2025-01-17 11:37:20.200000,0.884,,,2025-01-17 11:37:16.000000,2025-01-17 11:38:16.000000,eqcct_explosions_th0_1/20250117T113716Z_20250117T113816Z/FIA0_outputs/X_prediction_results.csv
KY17/HE.KY17..CHE__20250117T113716Z__20250117T113816Z.mseed,HE,KY17,0,0,0,0,2025-01-17 11:37:20.380000,0.937,2025-01-17 11:37:21.850000,0.157,2025-01-17 11:37:16.000000,2025-01-17 11:38:16.000000,eqcct_explosions_th0_1/20250117T113716Z_20250117T113816Z/KY17_outputs/X_prediction_results.csv
KORF/HE.KORF..CHE__20250117T113717Z__20250117T113817Z.mseed,HE,KORF,0,0,0,0,2025-01-17 11:37:22.660000,0.829,,,2025-01-17 11:37:17.000000,2025-01-17 11:38:17.000000,eqcct_explosions_th0_1/20250117T113717Z_20250117T113817Z/KORF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHE__20250117T113718Z__20250117T113818Z.mseed,HE,RAF,0,0,0,0,2025-01-17 11:37:23.630000,0.774,,,2025-01-17 11:37:18.000000,2025-01-17 11:38:18.000000,eqcct_explosions_th0_1/20250117T113718Z_20250117T113818Z/RAF_outputs/X_prediction_results.csv
MEF/HE.MEF..HHN__20250117T121605Z__20250117T121705Z.mseed,HE,MEF,0,0,0,0,2025-01-17 12:16:10.420000,0.851,2025-01-17 12:16:11.930000,0.866,2025-01-17 12:16:05.000000,2025-01-17 12:17:05.000000,eqcct_explosions_th0_1/20250117T121605Z_20250117T121705Z/MEF_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHN__20250117T121605Z__20250117T121705Z.mseed,HE,HEL5,0,0,0,0,2025-01-17 12:16:10.350000,0.841,2025-01-17 12:16:11.850000,0.838,2025-01-17 12:16:05.000000,2025-01-17 12:17:05.000000,eqcct_explosions_th0_1/20250117T121605Z_20250117T121705Z/HEL5_outputs/X_prediction_results.csv
LAUT/HE.LAUT..HHN__20250117T121606Z__20250117T121706Z.mseed,HE,LAUT,0,0,0,0,2025-01-17 12:16:11.432000,0.82,2025-01-17 12:16:13.552000,0.75,2025-01-17 12:16:06.000000,2025-01-17 12:17:06.000000,eqcct_explosions_th0_1/20250117T121606Z_20250117T121706Z/LAUT_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHE__20250117T121606Z__20250117T121706Z.mseed,HE,HEL1,0,0,0,0,2025-01-17 12:16:11.640000,0.919,2025-01-17 12:16:14.240000,0.762,2025-01-17 12:16:06.000000,2025-01-17 12:17:06.000000,eqcct_explosions_th0_1/20250117T121606Z_20250117T121706Z/HEL1_outputs/X_prediction_results.csv
KUNI/HE.KUNI..HHZ__20250117T121607Z__20250117T121707Z.mseed,HE,KUNI,0,0,0,0,2025-01-17 12:16:12.560000,0.7,2025-01-17 12:16:15.640000,0.505,2025-01-17 12:16:07.000000,2025-01-17 12:17:07.000000,eqcct_explosions_th0_1/20250117T121607Z_20250117T121707Z/KUNI_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHZ__20250117T121609Z__20250117T121709Z.mseed,HE,VUOS,0,0,0,0,2025-01-17 12:16:13.212000,0.62,,,2025-01-17 12:16:09.000000,2025-01-17 12:17:09.000000,eqcct_explosions_th0_1/20250117T121609Z_20250117T121709Z/VUOS_outputs/X_prediction_results.csv
NUR/HE.NUR..HHE__20250117T121610Z__20250117T121710Z.mseed,HE,NUR,0,0,0,0,2025-01-17 12:16:15.312000,0.849,2025-01-17 12:16:20.062000,0.648,2025-01-17 12:16:10.000000,2025-01-17 12:17:10.000000,eqcct_explosions_th0_1/20250117T121610Z_20250117T121710Z/NUR_outputs/X_prediction_results.csv
PVF/HE.PVF..CHZ__20250117T121617Z__20250117T121717Z.mseed,HE,PVF,0,0,0,0,2025-01-17 12:16:22.742000,0.388,,,2025-01-17 12:16:17.000000,2025-01-17 12:17:17.000000,eqcct_explosions_th0_1/20250117T121617Z_20250117T121717Z/PVF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHE__20250117T121632Z__20250117T121732Z.mseed,HE,KORF,0,0,0,0,2025-01-17 12:16:36.400000,0.632,,,2025-01-17 12:16:32.000000,2025-01-17 12:17:32.000000,eqcct_explosions_th0_1/20250117T121632Z_20250117T121732Z/KORF_outputs/X_prediction_results.csv
VRF/HE.VRF..HHE__20250117T123928Z__20250117T124028Z.mseed,HE,VRF,0,0,0,0,2025-01-17 12:39:33.170000,0.753,2025-01-17 12:39:37.840000,0.727,2025-01-17 12:39:28.000000,2025-01-17 12:40:28.000000,eqcct_explosions_th0_1/20250117T123928Z_20250117T124028Z/VRF_outputs/X_prediction_results.csv
RAJF/FN.RAJF..BHE__20250117T123943Z__20250117T124043Z.mseed,FN,RAJF,0,0,0,0,2025-01-17 12:39:48.300000,0.857,2025-01-17 12:40:03.890000,0.25,2025-01-17 12:39:43.000000,2025-01-17 12:40:43.000000,eqcct_explosions_th0_1/20250117T123943Z_20250117T124043Z/RAJF_outputs/X_prediction_results.csv
OLKF/FN.OLKF..HHN__20250117T123944Z__20250117T124044Z.mseed,FN,OLKF,0,0,0,0,2025-01-17 12:39:49.900000,0.81,2025-01-17 12:40:08.200000,0.506,2025-01-17 12:39:44.000000,2025-01-17 12:40:44.000000,eqcct_explosions_th0_1/20250117T123944Z_20250117T124044Z/OLKF_outputs/X_prediction_results.csv
KU6/HE.KU6..HHZ__20250117T123949Z__20250117T124049Z.mseed,HE,KU6,0,0,0,0,2025-01-17 12:39:54.200000,0.876,2025-01-17 12:40:14.490000,0.349,2025-01-17 12:39:49.000000,2025-01-17 12:40:49.000000,eqcct_explosions_th0_1/20250117T123949Z_20250117T124049Z/KU6_outputs/X_prediction_results.csv
KU2/HE.KU2..SHE__20250117T123957Z__20250117T124057Z.mseed,HE,KU2,0,0,0,0,2025-01-17 12:40:02.780000,0.939,2025-01-17 12:40:30.270000,0.189,2025-01-17 12:39:57.000000,2025-01-17 12:40:57.000000,eqcct_explosions_th0_1/20250117T123957Z_20250117T124057Z/KU2_outputs/X_prediction_results.csv
RANF/FN.RANF..BHE__20250117T123957Z__20250117T124057Z.mseed,FN,RANF,0,0,0,0,2025-01-17 12:40:02.900000,0.887,2025-01-17 12:40:31.010000,0.109,2025-01-17 12:39:57.000000,2025-01-17 12:40:57.000000,eqcct_explosions_th0_1/20250117T123957Z_20250117T124057Z/RANF_outputs/X_prediction_results.csv
KU1/HE.KU1..SHE__20250117T123957Z__20250117T124057Z.mseed,HE,KU1,0,0,0,0,2025-01-17 12:40:02.300000,0.817,2025-01-17 12:40:29.310000,0.593,2025-01-17 12:39:57.000000,2025-01-17 12:40:57.000000,eqcct_explosions_th0_1/20250117T123957Z_20250117T124057Z/KU1_outputs/X_prediction_results.csv
KLF/FN.KLF..BHN__20250117T124003Z__20250117T124103Z.mseed,FN,KLF,0,0,0,0,2025-01-17 12:40:07.750000,0.452,2025-01-17 12:40:42.980000,0.543,2025-01-17 12:40:03.000000,2025-01-17 12:41:03.000000,eqcct_explosions_th0_1/20250117T124003Z_20250117T124103Z/KLF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHN__20250117T124004Z__20250117T124104Z.mseed,HE,KEV,0,0,0,0,2025-01-17 12:40:09.000000,0.78,2025-01-17 12:40:43.570000,0.669,2025-01-17 12:40:04.000000,2025-01-17 12:41:04.000000,eqcct_explosions_th0_1/20250117T124004Z_20250117T124104Z/KEV_outputs/X_prediction_results.csv
HEF/HE.HEF..HHE__20250117T124005Z__20250117T124105Z.mseed,HE,HEF,0,0,0,0,2025-01-17 12:40:10.680000,0.725,2025-01-17 12:40:47.540000,0.692,2025-01-17 12:40:05.000000,2025-01-17 12:41:05.000000,eqcct_explosions_th0_1/20250117T124005Z_20250117T124105Z/HEF_outputs/X_prediction_results.csv
TOF/HE.TOF..HHZ__20250117T124007Z__20250117T124107Z.mseed,HE,TOF,0,0,0,0,2025-01-17 12:40:12.240000,0.668,2025-01-17 12:40:53.010000,0.39,2025-01-17 12:40:07.000000,2025-01-17 12:41:07.000000,eqcct_explosions_th0_1/20250117T124007Z_20250117T124107Z/TOF_outputs/X_prediction_results.csv
RMF/HE.RMF..HHN__20250117T124015Z__20250117T124115Z.mseed,HE,RMF,0,0,0,0,2025-01-17 12:40:19.160000,0.518,,,2025-01-17 12:40:15.000000,2025-01-17 12:41:15.000000,eqcct_explosions_th0_1/20250117T124015Z_20250117T124115Z/RMF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHZ__20250117T124018Z__20250117T124118Z.mseed,HE,OBF3,0,0,0,0,2025-01-17 12:40:22.900000,0.733,,,2025-01-17 12:40:18.000000,2025-01-17 12:41:18.000000,eqcct_explosions_th0_1/20250117T124018Z_20250117T124118Z/OBF3_outputs/X_prediction_results.csv
KIF/HE.KIF..HHZ__20250117T124022Z__20250117T124122Z.mseed,HE,KIF,0,0,0,0,2025-01-17 12:40:26.690000,0.599,,,2025-01-17 12:40:22.000000,2025-01-17 12:41:22.000000,eqcct_explosions_th0_1/20250117T124022Z_20250117T124122Z/KIF_outputs/X_prediction_results.csv
NUR/HE.NUR..HHN__20250117T130336Z__20250117T130436Z.mseed,HE,NUR,0,0,0,0,2025-01-17 13:03:40.480000,0.779,2025-01-17 13:03:45.710000,0.3,2025-01-17 13:03:36.000000,2025-01-17 13:04:36.000000,eqcct_explosions_th0_1/20250117T130336Z_20250117T130436Z/NUR_outputs/X_prediction_results.csv
MEF/HE.MEF..HHZ__20250117T130340Z__20250117T130440Z.mseed,HE,MEF,0,0,0,0,2025-01-17 13:03:44.680000,0.778,2025-01-17 13:03:54.050000,0.432,2025-01-17 13:03:40.000000,2025-01-17 13:04:40.000000,eqcct_explosions_th0_1/20250117T130340Z_20250117T130440Z/MEF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHN__20250117T130343Z__20250117T130443Z.mseed,HE,TRE03,0,0,0,0,2025-01-17 13:03:48.752000,0.63,2025-01-17 13:03:59.072000,0.215,2025-01-17 13:03:43.000000,2025-01-17 13:04:43.000000,eqcct_explosions_th0_1/20250117T130343Z_20250117T130443Z/TRE03_outputs/X_prediction_results.csv
PVF/HE.PVF..CHE__20250117T130343Z__20250117T130443Z.mseed,HE,PVF,0,0,0,0,2025-01-17 13:03:47.460000,0.743,2025-01-17 13:03:58.430000,0.324,2025-01-17 13:03:43.000000,2025-01-17 13:04:43.000000,eqcct_explosions_th0_1/20250117T130343Z_20250117T130443Z/PVF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHN__20250117T130352Z__20250117T130452Z.mseed,HE,RAF,0,0,0,0,2025-01-17 13:03:56.780000,0.846,2025-01-17 13:04:14.730000,0.3,2025-01-17 13:03:52.000000,2025-01-17 13:04:52.000000,eqcct_explosions_th0_1/20250117T130352Z_20250117T130452Z/RAF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHZ__20250117T130353Z__20250117T130453Z.mseed,HE,KEF,0,0,0,0,2025-01-17 13:03:58.760000,0.635,2025-01-17 13:04:15.930000,0.438,2025-01-17 13:03:53.000000,2025-01-17 13:04:53.000000,eqcct_explosions_th0_1/20250117T130353Z_20250117T130453Z/KEF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250117T130356Z__20250117T130456Z.mseed,HE,KPF,0,0,0,0,2025-01-17 13:04:00.580000,0.325,2025-01-17 13:04:22.130000,0.312,2025-01-17 13:03:56.000000,2025-01-17 13:04:56.000000,eqcct_explosions_th0_1/20250117T130356Z_20250117T130456Z/KPF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHN__20250117T130358Z__20250117T130458Z.mseed,HE,KORF,0,0,0,0,2025-01-17 13:04:02.140000,0.689,2025-01-17 13:04:24.310000,0.302,2025-01-17 13:03:58.000000,2025-01-17 13:04:58.000000,eqcct_explosions_th0_1/20250117T130358Z_20250117T130458Z/KORF_outputs/X_prediction_results.csv
KY17/HE.KY17..CHZ__20250117T130410Z__20250117T130510Z.mseed,HE,KY17,0,0,0,0,2025-01-17 13:04:14.420000,0.673,2025-01-17 13:04:19.450000,0.356,2025-01-17 13:04:10.000000,2025-01-17 13:05:10.000000,eqcct_explosions_th0_1/20250117T130410Z_20250117T130510Z/KY17_outputs/X_prediction_results.csv
KAF/HE.KAF..HHN__20250117T130418Z__20250117T130518Z.mseed,HE,KAF,0,0,0,0,2025-01-17 13:04:22.170000,0.606,,,2025-01-17 13:04:18.000000,2025-01-17 13:05:18.000000,eqcct_explosions_th0_1/20250117T130418Z_20250117T130518Z/KAF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHN__20250117T130433Z__20250117T130533Z.mseed,HE,SUF,0,0,0,0,2025-01-17 13:04:37.400000,0.714,2025-01-17 13:04:50.100000,0.194,2025-01-17 13:04:33.000000,2025-01-17 13:05:33.000000,eqcct_explosions_th0_1/20250117T130433Z_20250117T130533Z/SUF_outputs/X_prediction_results.csv
RUF/HE.RUF..HHE__20250117T130439Z__20250117T130539Z.mseed,HE,RUF,0,0,0,0,2025-01-17 13:04:43.880000,0.491,,,2025-01-17 13:04:39.000000,2025-01-17 13:05:39.000000,eqcct_explosions_th0_1/20250117T130439Z_20250117T130539Z/RUF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHZ__20250117T130441Z__20250117T130541Z.mseed,HE,VAF,0,0,0,0,2025-01-17 13:04:45.090000,0.556,,,2025-01-17 13:04:41.000000,2025-01-17 13:05:41.000000,eqcct_explosions_th0_1/20250117T130441Z_20250117T130541Z/VAF_outputs/X_prediction_results.csv
ECKF/HE.ECKF..CHN__20250117T130445Z__20250117T130545Z.mseed,HE,ECKF,0,0,0,0,2025-01-17 13:04:49.230000,0.301,,,2025-01-17 13:04:45.000000,2025-01-17 13:05:45.000000,eqcct_explosions_th0_1/20250117T130445Z_20250117T130545Z/ECKF_outputs/X_prediction_results.csv
ECKF/HE.ECKF..CHZ__20250118T151333Z__20250118T151433Z.mseed,HE,ECKF,0,0,0,0,2025-01-18 15:13:37.032000,0.638,2025-01-18 15:13:58.982000,0.212,2025-01-18 15:13:33.000000,2025-01-18 15:14:33.000000,eqcct_explosions_th0_1/20250118T151333Z_20250118T151433Z/ECKF_outputs/X_prediction_results.csv
AAL/UP.AAL..HHE__20250118T151336Z__20250118T151436Z.mseed,UP,AAL,0,0,0,0,2025-01-18 15:13:40.830000,0.725,,,2025-01-18 15:13:36.000000,2025-01-18 15:14:36.000000,eqcct_explosions_th0_1/20250118T151336Z_20250118T151436Z/AAL_outputs/X_prediction_results.csv
KLF/FN.KLF..HHE__20250119T101845Z__20250119T101945Z.mseed,FN,KLF,0,0,0,0,2025-01-19 10:18:50.760000,0.728,2025-01-19 10:18:55.070000,0.62,2025-01-19 10:18:45.000000,2025-01-19 10:19:45.000000,eqcct_explosions_th0_1/20250119T101845Z_20250119T101945Z/KLF_outputs/X_prediction_results.csv
